year,month,country,region,avg_temp_c,precipitation_mm,air_quality_index,uv_index,malaria_cases,dengue_cases,population_density,healthcare_budget,data_type,malaria_lag_1,malaria_lag_2,dengue_lag_1,dengue_lag_2,rainfall_lag_1,temp_lag_1,quarter,log_malaria,log_dengue
2024,6,Guinea-Bissau,South,28.94258440777096,247.73802837615645,48.81233196764144,12.014535340771571,34434,2666,126,1029,synthetic,21265.0,22032.0,1759.0,1854.0,81.69071794440127,31.51661727601864,2,10.446828767978799,7.888709524182015
2024,7,Guinea-Bissau,South,25.52736317664742,104.31639272995336,56.354944390726175,11.986033080649632,36264,2929,126,1029,synthetic,34434.0,21265.0,2666.0,1759.0,247.73802837615645,28.94258440777096,3,10.498608367797512,7.982757702011113
2024,8,Guinea-Bissau,South,21.388317630564718,206.61457122639072,47.34091368396416,10.557904524020271,33009,2711,126,1029,synthetic,36264.0,34434.0,2929.0,2666.0,104.31639272995336,25.52736317664742,3,10.40456582484724,7.905441649060286
2024,9,Guinea-Bissau,South,20.620512380219267,99.388444158203,64.27854539917952,11.460697056383816,28022,2259,126,1029,synthetic,33009.0,36264.0,2711.0,2929.0,206.61457122639072,21.388317630564718,3,10.240780880540958,7.723120092266331
2024,10,Guinea-Bissau,South,23.568328746380303,136.5430500430201,43.81745247815352,12.037331972287118,33330,3136,126,1029,synthetic,28022.0,33009.0,2259.0,2711.0,99.388444158203,20.620512380219267,4,10.414243173852004,8.051022208190679
2024,11,Guinea-Bissau,South,23.769597508521247,126.59677330153004,81.52838843284654,12.026758777519426,22456,2740,126,1029,synthetic,33330.0,28022.0,3136.0,2259.0,136.5430500430201,23.568328746380303,4,10.019357648578541,7.916078096302786
2024,12,Guinea-Bissau,South,29.303451496347844,159.87106750884408,74.64025404030691,11.78281557679341,21348,2012,126,1029,synthetic,22456.0,33330.0,2740.0,3136.0,126.59677330153004,23.769597508521247,4,9.968760179152325,7.607381425639791
2025,1,Guinea-Bissau,South,29.89503534657589,164.95707717447462,61.52367186357148,11.833353049888702,18275,1673,126,1029,synthetic,21348.0,22456.0,2012.0,2740.0,159.87106750884408,29.303451496347844,1,9.813344002683163,7.422971251049421
2025,2,Guinea-Bissau,South,36.48013492260776,83.1477250978994,52.85992384743075,12.360285507850548,20554,1648,126,1029,synthetic,18275.0,21348.0,1673.0,2012.0,164.95707717447462,29.89503534657589,1,9.930859499331978,7.407924322559599
2025,3,Guinea-Bissau,South,34.20525380844677,159.4573809088249,27.432689651994203,11.855460623438605,25384,2376,126,1029,synthetic,20554.0,18275.0,1648.0,1673.0,83.1477250978994,36.48013492260776,1,10.141913727381494,7.773594467360194
2025,4,Guinea-Bissau,South,38.08044580667995,164.69378925580384,0.0,11.437655275695128,21308,1878,126,1029,synthetic,25384.0,20554.0,2376.0,1648.0,159.4573809088249,34.20525380844677,2,9.96688479766592,7.538494999413465
2025,5,Guinea-Bissau,South,30.6150106024349,103.49903397744065,78.93623579742452,12.187878924676545,19841,1966,126,1029,synthetic,21308.0,25384.0,1878.0,2376.0,164.69378925580384,38.08044580667995,2,9.895556182209848,7.584264818389059
2025,6,Guinea-Bissau,South,27.27908963213256,180.0401933039232,87.61906734534256,12.00404981710961,31583,2058,126,1029,synthetic,19841.0,21308.0,1966.0,1878.0,103.49903397744065,30.6150106024349,2,10.360405942233209,7.629975707027789
2025,7,Guinea-Bissau,South,27.54301786924102,217.8511518109645,49.790457259221526,10.93994234710916,34235,2638,126,1029,synthetic,31583.0,19841.0,2058.0,1966.0,180.0401933039232,27.27908963213256,3,10.4410330010015,7.878155336503324
2025,8,Guinea-Bissau,South,21.311409938598644,227.467796527941,46.34525057645208,11.60313994751924,33785,3177,126,1029,synthetic,34235.0,31583.0,2638.0,2058.0,217.8511518109645,27.54301786924102,3,10.427801794482674,8.064007347096661
2025,9,Guinea-Bissau,South,20.013911251080103,99.353486306234,96.82858580955086,9.206224715575091,36132,2780,126,1029,synthetic,33785.0,34235.0,3177.0,2638.0,227.467796527941,21.311409938598644,3,10.494961854184771,7.930565854233965
2025,10,Guinea-Bissau,South,26.50924242924188,122.79274535532406,50.75888499510791,11.744487464254764,26550,2983,126,1029,synthetic,36132.0,33785.0,2780.0,3177.0,99.353486306234,20.013911251080103,4,10.186822690744211,8.001019961323651
2025,11,Guinea-Bissau,South,24.83681039548375,135.64268276187866,76.38710655625097,10.607683143751975,25130,2003,126,1029,synthetic,26550.0,36132.0,2983.0,2780.0,122.79274535532406,26.50924242924188,4,10.13185742282192,7.602900462204755
2025,12,Guinea-Bissau,South,32.16698183162093,82.48249501660976,105.4680236219211,8.516062179220274,18361,1431,126,1029,synthetic,25130.0,26550.0,2003.0,2983.0,135.64268276187866,24.83681039548375,4,9.818038590703646,7.266827347520591
2020,3,Liberia,South,23.62755432709318,41.869587557771965,9.323167698131924,9.557562801327592,18563,2154,224,4310,real,15031.0,15972.0,1431.0,1488.0,0.0,22.48174019737081,1,9.828979500361067,7.675546002537848
2020,4,Liberia,South,22.975145260051185,27.94669920282834,20.69607462819268,12.0,19993,1815,224,4310,real,18563.0,15031.0,2154.0,1431.0,41.869587557771965,23.62755432709318,2,9.903187507527125,7.504391559161238
2020,5,Liberia,South,21.86537169578672,24.67822238318448,0.0,10.75934741585298,21013,1807,224,4310,real,19993.0,18563.0,1815.0,2154.0,27.94669920282834,22.975145260051185,2,9.95294416124872,7.4999765409521215
2020,6,Liberia,South,18.056719444909767,28.438472790462825,5.450478845366575,7.105406281333892,22448,1969,224,4310,real,21013.0,19993.0,1807.0,1815.0,24.67822238318448,21.86537169578672,2,10.019001348748468,7.585788821732034
2020,7,Liberia,South,14.710523446164828,88.67865904601322,40.75336077391813,11.905087584447047,31447,2384,224,4310,real,22448.0,21013.0,1969.0,1807.0,28.438472790462825,18.056719444909767,3,10.356090667101697,7.776954403322442
2020,8,Liberia,South,13.916221478806678,32.46872597675237,21.416189374271923,9.311203542365764,23372,2325,224,4310,real,31447.0,22448.0,2384.0,1969.0,88.67865904601322,14.710523446164828,3,10.059336788998968,7.75190533307861
2020,9,Liberia,South,8.337088432917875,0.0,22.246259519599874,7.522228079533482,22843,2054,224,4310,real,23372.0,31447.0,2325.0,2384.0,32.46872597675237,13.916221478806678,3,10.036443779784754,7.628031126930335
2020,10,Liberia,South,12.727574645543925,11.419753216068848,21.004171053307488,3.1763190691537098,28094,1652,224,4310,real,22843.0,23372.0,2054.0,2325.0,0.0,8.337088432917875,4,10.243346903546298,7.410347097821024
2020,11,Liberia,South,12.547540937942143,152.42289994264075,63.84658964983289,9.43219397714367,19799,2459,224,4310,real,28094.0,22843.0,1652.0,2054.0,11.419753216068848,12.727574645543925,4,9.893437216682626,7.807916628926408
2020,12,Liberia,South,18.465935068491547,71.09042304196754,2.6988006182711928,6.920990093480646,15900,1878,224,4310,real,19799.0,28094.0,2459.0,1652.0,152.42289994264075,12.547540937942143,4,9.674137279312397,7.538494999413465
2021,1,Liberia,South,19.14934315548745,17.312698603097523,11.094332168105351,8.678514689681911,18064,1455,224,4310,real,15900.0,19799.0,1878.0,2459.0,71.09042304196754,18.465935068491547,1,9.801731643581741,7.283448228756631
2021,2,Liberia,South,25.385674671754284,12.51447810007189,26.365823563901145,10.22474507293456,18305,1634,224,4310,real,18064.0,15900.0,1455.0,1878.0,17.312698603097523,19.14934315548745,1,9.814984153944724,7.399398083331354
2021,3,Liberia,South,27.40251549518206,99.82612985779993,20.09698657984137,7.556620302402335,22169,1914,224,4310,real,18305.0,18064.0,1634.0,1455.0,12.51447810007189,25.385674671754284,1,10.006495302610357,7.557472901614746
2021,4,Liberia,South,20.81170584214617,104.28350203250552,4.609659717695294,7.548932441383965,22418,2042,224,4310,real,22169.0,18305.0,1914.0,1634.0,99.82612985779993,27.40251549518206,2,10.0176640925984,7.622174594817622
2021,5,Liberia,South,22.19718208183907,12.508682100655562,0.0,10.487349439821893,21243,1660,224,4310,real,22418.0,22169.0,2042.0,1914.0,104.28350203250552,20.81170584214617,2,9.96382978154229,7.415175109613295
2021,6,Liberia,South,20.71133653045238,174.27288316531184,0.0,4.348435632895885,29295,2148,224,4310,real,21243.0,22418.0,1660.0,2042.0,12.508682100655562,22.19718208183907,2,10.285206266914292,7.67275789664251
2021,7,Liberia,South,13.172807811428068,226.38004230676293,0.0,8.186350302835237,35938,2463,224,4310,real,29295.0,21243.0,2148.0,1660.0,174.27288316531184,20.71133653045238,3,10.489578335799088,7.80954132465341
2021,8,Liberia,South,9.533733715013804,150.82007773944056,0.0,7.888063194714631,31642,2665,224,4310,real,35938.0,29295.0,2463.0,2148.0,226.38004230676293,13.172807811428068,3,10.36227223407451,7.888334500738654
2021,9,Liberia,South,11.710234197921608,23.721555308005257,0.0,9.139970911198986,25696,2156,224,4310,real,31642.0,35938.0,2665.0,2463.0,150.82007773944056,9.533733715013804,3,10.154129532552147,7.676473646389156
2021,10,Liberia,South,10.168099176960112,0.0,0.0,5.815695225863894,25029,2028,224,4310,real,25696.0,31642.0,2156.0,2665.0,23.721555308005257,11.710234197921608,4,10.12783038442582,7.615298339825815
2021,11,Liberia,South,10.528374101106891,0.0,17.189568798518664,9.813891446994226,18872,1758,224,4310,real,25029.0,25696.0,2028.0,2156.0,0.0,10.168099176960112,4,9.84548760823814,7.472500744737558
2021,12,Liberia,South,19.29994831056837,115.207323388893,12.588774052347034,12.0,16627,992,224,4310,real,18872.0,25029.0,1758.0,2028.0,0.0,10.528374101106891,4,9.718843300372528,6.900730664045173
2022,1,Liberia,South,26.06404150149888,16.13396942254372,0.0,9.555459183146697,16361,1353,224,4310,real,16627.0,18872.0,992.0,1758.0,115.207323388893,19.29994831056837,1,9.702716852073644,7.21081845347222
2022,2,Liberia,South,27.3069052578229,77.40154844691813,12.898093698034188,9.21930484710212,17815,1185,224,4310,real,16361.0,16627.0,1353.0,992.0,16.13396942254372,26.06404150149888,1,9.787852208937204,7.078341579557671
2022,3,Liberia,South,26.813713032698807,121.89475580091629,7.379218007055812,10.563152970718503,24493,1752,224,4310,real,17815.0,16361.0,1185.0,1353.0,77.40154844691813,27.3069052578229,1,10.106183468581232,7.469083884921234
2022,4,Liberia,South,29.17106058767063,86.25444288189844,0.0,9.097501310133136,26621,1478,224,4310,real,24493.0,17815.0,1752.0,1185.0,121.89475580091629,26.813713032698807,2,10.189493220606964,7.2991214627108
2022,5,Liberia,South,23.136447181167977,83.51035055458894,0.0,12.0,26410,1452,224,4310,real,26621.0,24493.0,1478.0,1752.0,86.25444288189844,29.17106058767063,2,10.181535869019624,7.2813856635702825
2022,6,Liberia,South,19.31899568705164,142.88017180320657,0.0,9.84917360034644,26806,2357,224,4310,real,26410.0,26621.0,1452.0,1478.0,83.51035055458894,23.136447181167977,2,10.196418326423577,7.765569081097317
2022,7,Liberia,South,14.73108422356887,183.87463800444343,0.0,11.2628174678076,34653,2347,224,4310,real,26806.0,26410.0,2357.0,1452.0,142.88017180320657,19.31899568705164,3,10.453168438070792,7.761319180947987
2022,8,Liberia,South,11.370071471115851,67.85040531572844,0.0,10.231873456614927,26036,2117,224,4310,real,34653.0,26806.0,2347.0,2357.0,183.87463800444343,14.73108422356887,3,10.167273882312355,7.658227526161352
2022,9,Liberia,South,8.417518937999557,147.36441058982726,0.0,10.291536881388588,22188,2258,224,4310,real,26036.0,34653.0,2117.0,2347.0,67.85040531572844,11.370071471115851,3,10.007351949566416,7.7226775164680035
2022,10,Liberia,South,12.583755983577692,130.0367079286584,0.0,12.0,23082,2349,224,4310,real,22188.0,26036.0,2258.0,2117.0,147.36441058982726,8.417518937999557,4,10.046851694843998,7.762170607138205
2022,11,Liberia,South,13.044177990231285,78.99650345795578,0.0,10.545419552368202,18835,2045,224,4310,real,23082.0,22188.0,2349.0,2258.0,130.0367079286584,12.583755983577692,4,9.843525211363445,7.6236419465115715
2022,12,Liberia,South,21.733887523217632,179.11764105553698,0.0,10.75902310831647,17537,1385,224,4310,real,18835.0,23082.0,2045.0,2349.0,78.99650345795578,13.044177990231285,4,9.7721252343393,7.234177179749849
2023,1,Liberia,South,21.746972616997137,26.82891080611364,0.0,11.881496696210483,16790,1514,224,4310,real,17537.0,18835.0,1385.0,2045.0,179.11764105553698,21.733887523217632,1,9.72859830755947,7.323170717943469
2023,2,Liberia,South,27.455160291103525,23.48187000185294,0.0,9.91585868876066,19108,1289,224,4310,real,16790.0,17537.0,1514.0,1385.0,26.82891080611364,21.746972616997137,1,9.857914707241372,7.162397497355718
2023,3,Liberia,South,27.50971901903609,0.0,0.0,10.44018547742874,24087,1415,224,4310,real,19108.0,16790.0,1289.0,1514.0,23.48187000185294,27.455160291103525,1,10.08946907016157,7.255591274253665
2023,4,Liberia,South,21.44848053568643,87.15347624178983,19.315274702461537,9.399678741677295,24496,1783,224,4310,real,24087.0,19108.0,1415.0,1289.0,0.0,27.50971901903609,2,10.106305940055739,7.486613313139955
2023,5,Liberia,South,22.341753907898863,84.17613259018586,11.603595704818318,9.946499973084563,24164,2088,224,4310,real,24496.0,24087.0,1783.0,1415.0,87.15347624178983,21.44848053568643,2,10.092660584279184,7.644440761556566
2023,6,Liberia,South,18.54513702363884,112.57087893238683,24.612745088253646,9.602966191875671,21837,2706,224,4310,real,24164.0,24496.0,2088.0,1783.0,84.17613259018586,22.341753907898863,2,9.99140685057401,7.903596289614301
2023,7,Liberia,South,13.65506903890742,97.38172318493444,0.0,8.727635300019365,28711,2414,224,4310,real,21837.0,24164.0,2706.0,2088.0,112.57087893238683,18.54513702363884,3,10.265070432827443,7.789454566086673
2023,8,Liberia,South,15.510506623063534,182.3212491541557,0.9376404889507768,11.650672602533405,33254,2372,224,4310,real,28711.0,21837.0,2414.0,2706.0,97.38172318493444,13.65506903890742,3,10.411960410718521,7.771910256435763
2023,9,Liberia,South,9.397832787971325,68.94740432385888,0.839206640618329,12.0,24186,2083,224,4310,real,33254.0,28711.0,2372.0,2414.0,182.3212491541557,15.510506623063534,3,10.093570577723847,7.642044402873258
2023,10,Liberia,South,12.068719943304142,0.0,2.0070324114854543,8.664501641307123,25788,2377,224,4310,real,24186.0,33254.0,2083.0,2372.0,68.94740432385888,9.397832787971325,4,10.157703323404748,7.774015077250727
2023,11,Liberia,South,11.549334572499284,23.831549244523288,0.0,5.845775963125591,20194,1728,224,4310,real,25788.0,24186.0,2377.0,2083.0,0.0,12.068719943304142,4,9.913190327997514,7.455298485683291
2023,12,Liberia,South,20.04981655171313,184.0810676109889,0.0,7.76293858638601,20689,1861,224,4310,real,20194.0,25788.0,1728.0,2377.0,23.831549244523288,11.549334572499284,4,9.93740577073959,7.529406457837013
2024,1,Liberia,South,23.684621922431923,15.480827810101058,1.6844577719886484,9.70070155831706,21118,1872,224,4310,synthetic,20689.0,20194.0,1861.0,1728.0,184.0810676109889,20.04981655171313,1,9.957928388214375,7.5352967024440884
2024,2,Liberia,South,26.488299018471015,4.728524401761632,21.20696259624341,9.464766558067444,23559,1683,224,4310,synthetic,21118.0,20689.0,1872.0,1861.0,15.480827810101058,23.684621922431923,1,10.067305637765523,7.428927194802272
2024,3,Liberia,South,24.81059270680419,34.8593592669106,15.410524163804029,10.38349821144561,22404,1683,224,4310,synthetic,23559.0,21118.0,1683.0,1872.0,4.728524401761632,26.488299018471015,1,10.017039427220244,7.428927194802272
2024,4,Liberia,South,28.49803990809752,56.67089083464782,16.85419697674439,9.136166300338212,23162,1772,224,4310,synthetic,22404.0,23559.0,1683.0,1683.0,34.8593592669106,24.81059270680419,2,10.050311456976926,7.480428306074208
2024,5,Liberia,South,22.83841096779245,82.13915416821781,10.48807785398978,10.816771131631512,23023,1924,224,4310,synthetic,23162.0,22404.0,1772.0,1683.0,56.67089083464782,28.49803990809752,2,10.044292429127148,7.562681246721884
2024,6,Liberia,South,19.536874125832657,106.38117719793604,8.650074050336643,9.262357329206656,27305,2461,224,4310,synthetic,23023.0,23162.0,1924.0,1772.0,82.13915416821781,22.83841096779245,2,10.214861737244696,7.808729306744399
2024,7,Liberia,South,13.272790135004646,67.5952699795689,33.7983764241874,11.483170629562473,31827,2728,224,4310,synthetic,27305.0,23023.0,2461.0,1924.0,106.38117719793604,19.536874125832657,3,10.368101684497425,7.911690520708339
2024,8,Liberia,South,12.55001880608618,45.604680630503104,6.389793128810163,8.692821037732823,26759,2429,224,4310,synthetic,31827.0,27305.0,2728.0,2461.0,67.5952699795689,13.272790135004646,3,10.194663514242166,7.795646536334594
2024,9,Liberia,South,8.159606408726047,39.1532203708735,10.31377124076727,8.668649083685615,26173,2373,224,4310,synthetic,26759.0,31827.0,2429.0,2728.0,45.604680630503104,12.55001880608618,3,10.172521830615427,7.772331575169614
2024,10,Liberia,South,12.17863334128938,3.247121890995224,0.938080420789122,8.296075555684437,21858,1908,224,4310,synthetic,26173.0,26759.0,2373.0,2429.0,39.1532203708735,8.159606408726047,4,9.992368015030003,7.554334823725748
2024,11,Liberia,South,11.108903527986891,49.35865596419456,29.641314180363644,12.013383112697564,19903,1624,224,4310,synthetic,21858.0,26173.0,1908.0,2373.0,3.247121890995224,12.17863334128938,4,9.898675995538905,7.393263094763838
2024,12,Liberia,South,19.860762187760805,83.03921897787829,3.710973118490797,8.66214535524325,20768,1216,224,4310,synthetic,19903.0,21858.0,1624.0,1908.0,49.35865596419456,11.108903527986891,4,9.941216769346136,7.104144092987527
2025,1,Liberia,South,24.40901379875747,93.60321470145573,2.2328056801060487,11.20368182693224,22061,1656,224,4310,synthetic,20768.0,19903.0,1216.0,1624.0,83.03921897787829,19.860762187760805,1,10.001611950529327,7.4127640174265625
2025,2,Liberia,South,26.17892989633419,28.77874293064333,11.44185439510259,7.493805457517183,16568,1441,224,4310,synthetic,22061.0,20768.0,1656.0,1216.0,93.60321470145573,24.40901379875747,1,9.715288758569297,7.273786317844895
2025,3,Liberia,South,29.01273678495009,119.04846463837742,27.09472332446728,8.45559736251613,19930,1965,224,4310,synthetic,16568.0,22061.0,1441.0,1656.0,28.77874293064333,26.17892989633419,1,9.900031587562738,7.583756300707112
2025,4,Liberia,South,31.99365982825519,49.43948291329359,2.408128771852933,8.398781871866557,21204,1288,224,4310,synthetic,19930.0,16568.0,1965.0,1441.0,119.04846463837742,29.01273678495009,2,9.96199228190869,7.161622002939187
2025,5,Liberia,South,21.96836172482914,56.9346864304987,4.887115572274271,12.44830621960124,18777,1874,224,4310,synthetic,21204.0,19930.0,1288.0,1965.0,49.43948291329359,31.99365982825519,2,9.840441250818493,7.536363938404511
2025,6,Liberia,South,18.108142728778045,145.38187358832815,0.0,12.452756941516505,25986,2063,224,4310,synthetic,18777.0,21204.0,1874.0,1288.0,56.9346864304987,21.96836172482914,2,10.165351691961936,7.6324011266014535
2025,7,Liberia,South,12.71428900266246,239.9363577404077,7.853252976742661,12.307496437091604,33119,2793,224,4310,synthetic,25986.0,18777.0,2063.0,1874.0,145.38187358832815,18.108142728778045,3,10.407892608499196,7.935229539816907
2025,8,Liberia,South,12.596597876584555,111.65127568878778,0.830781653467846,10.761653834541368,27835,2184,224,4310,synthetic,33119.0,25986.0,2793.0,2063.0,239.9363577404077,12.71428900266246,3,10.234085425964741,7.68937110752969
2025,9,Liberia,South,9.655994583846685,93.39091064115792,13.599403696968457,7.604191093276031,30422,2411,224,4310,synthetic,27835.0,33119.0,2184.0,2793.0,111.65127568878778,12.596597876584555,3,10.322954180280107,7.788211557847076
2025,10,Liberia,South,12.282607348283737,0.0,21.60790870224026,7.853770762474835,28099,1783,224,4310,synthetic,30422.0,27835.0,2411.0,2184.0,93.39091064115792,9.655994583846685,4,10.243524855321837,7.486613313139955
2025,11,Liberia,South,14.23628237910263,182.6798236065197,12.746034921466006,10.953448484986875,27098,1793,224,4310,synthetic,28099.0,30422.0,1783.0,2411.0,0.0,12.282607348283737,4,10.207252105817954,7.492203042618741
2025,12,Liberia,South,18.535895890487723,174.5565996134979,10.163392232672743,5.104352686164342,24223,1901,224,4310,synthetic,27098.0,28099.0,1793.0,1783.0,182.6798236065197,14.23628237910263,4,10.095099156237175,7.550661243105336
2020,3,Mali,East,34.131648002217595,294.32744047490417,56.56247889083159,11.90596406636777,30060,1765,239,2125,real,27443.0,26193.0,1339.0,1118.0,283.28153610647144,33.037682939452075,1,10.310983929553371,7.476472381163905
2020,4,Mali,East,34.60357205502465,107.93505016402406,75.133443458939,7.972435295370195,42146,1743,239,2125,real,30060.0,27443.0,1765.0,1339.0,294.32744047490417,34.131648002217595,2,10.648918786519761,7.463936604468925
2020,5,Mali,East,28.33834607873722,229.21244666600785,55.82778719936566,11.196439484392016,42425,1630,239,2125,real,42146.0,30060.0,1743.0,1765.0,107.93505016402406,34.60357205502465,2,10.655516660832296,7.396948602621014
2020,6,Mali,East,25.972991715607552,387.55562790000295,53.596820223557245,10.091850501830788,50745,2084,239,2125,real,42425.0,42146.0,1630.0,1743.0,229.21244666600785,28.33834607873722,2,10.834588076063763,7.642524134232902
2020,7,Mali,East,20.828072221422524,327.1945721505635,55.25171276030447,12.0,46789,2326,239,2125,real,50745.0,42425.0,2084.0,1630.0,387.55562790000295,25.972991715607552,3,10.753424783860263,7.752335163302292
2020,8,Mali,East,16.88523792878222,416.7238238745156,41.75791498181138,10.30688586990895,42791,2010,239,2125,real,46789.0,50745.0,2326.0,2084.0,327.1945721505635,20.828072221422524,3,10.664106448211086,7.606387389772652
2020,9,Mali,East,15.50174545168192,256.1491601679275,32.83395331242035,12.0,52322,1754,239,2125,real,42791.0,46789.0,2010.0,2326.0,416.7238238745156,16.88523792878222,3,10.865191323936779,7.470224135899966
2020,10,Mali,East,18.434587104014103,294.73462529010146,44.73206192167783,11.637771797440433,46701,1932,239,2125,real,52322.0,42791.0,1754.0,2010.0,256.1491601679275,15.50174545168192,4,10.75154226929242,7.566828479208331
2020,11,Mali,East,18.78620152239331,333.09858637598234,30.60491026480169,12.0,44484,1953,239,2125,real,46701.0,52322.0,1932.0,1754.0,294.73462529010146,18.434587104014103,4,10.702907332678867,7.577633832602728
2020,12,Mali,East,23.526167899325653,176.18793664230805,41.068078561888726,11.205390757589951,33748,1463,239,2125,real,44484.0,46701.0,1953.0,1932.0,333.09858637598234,18.78620152239331,4,10.42670606623208,7.288927694521257
2021,1,Mali,East,24.943620145969582,297.32332122189086,47.29113729502672,12.0,35727,1479,239,2125,real,33748.0,44484.0,1463.0,1953.0,176.18793664230805,23.526167899325653,1,10.483689974079939,7.299797366758161
2021,2,Mali,East,32.079401719081254,279.7046155074255,14.095687513603458,9.82345509427022,34572,1142,239,2125,real,35727.0,33748.0,1479.0,1463.0,297.32332122189086,24.943620145969582,1,10.450828309595938,7.04141166379481
2021,3,Mali,East,26.3219507404112,250.09323429707425,53.80650701483799,12.0,35266,1788,239,2125,real,34572.0,35727.0,1142.0,1479.0,279.7046155074255,32.079401719081254,1,10.4707029614894,7.489412083508719
2021,4,Mali,East,32.453612602983725,198.74289135032816,48.90688439032418,9.76284977423464,38498,1357,239,2125,real,35266.0,34572.0,1788.0,1142.0,250.09323429707425,26.3219507404112,2,10.55838754591257,7.213768308118642
2021,5,Mali,East,28.487577038599444,268.90480719725184,33.08616147740736,12.0,46704,1527,239,2125,real,38498.0,35266.0,1357.0,1788.0,198.74289135032816,32.453612602983725,2,10.751606504306949,7.331714969726466
2021,6,Mali,East,19.848159263075708,259.6923112902992,42.27104320020318,10.896364537135486,52759,1543,239,2125,real,46704.0,38498.0,1527.0,1357.0,268.90480719725184,28.487577038599444,2,10.873508606831251,7.342131730584722
2021,7,Mali,East,22.858967218558107,458.7785401330737,30.86883428735412,12.0,59491,1786,239,2125,real,52759.0,46704.0,1543.0,1527.0,259.6923112902992,19.848159263075708,3,10.993597128712489,7.488293515159428
2021,8,Mali,East,19.20569589290325,365.81279396033614,50.20043527344221,9.49150819721089,52494,2080,239,2125,real,59491.0,52759.0,1786.0,1543.0,458.7785401330737,22.858967218558107,3,10.86847320594904,7.640603826393634
2021,9,Mali,East,15.508132536698332,292.9157493013821,53.69708216623282,12.0,41308,1867,239,2125,real,52494.0,59491.0,2080.0,1786.0,365.81279396033614,19.20569589290325,3,10.628835672884062,7.532623618788788
2021,10,Mali,East,18.01207489716885,343.2386605950285,57.02974825884488,12.0,41175,1796,239,2125,real,41308.0,52494.0,1867.0,2080.0,292.9157493013821,15.508132536698332,4,10.625610841332591,7.493873886783559
2021,11,Mali,East,17.919054689510393,213.48511580126632,32.57229789782836,11.999680529147174,37034,1760,239,2125,real,41175.0,41308.0,1796.0,1867.0,343.2386605950285,18.01207489716885,4,10.51961869044739,7.473637108496206
2021,12,Mali,East,23.921520751982406,343.74692938993746,53.94167539354208,12.0,34259,1370,239,2125,real,37034.0,41175.0,1760.0,1796.0,213.48511580126632,17.919054689510393,4,10.441733771878111,7.223295679562314
2022,1,Mali,East,26.25343026334888,326.9611537685012,51.703330559515166,12.0,28945,1348,239,2125,real,34259.0,37034.0,1370.0,1760.0,343.74692938993746,23.921520751982406,1,10.273187304197549,7.207118856207756
2022,2,Mali,East,34.21223520291456,311.162512996234,16.098080900366163,12.0,40953,1579,239,2125,real,28945.0,34259.0,1348.0,1370.0,326.9611537685012,26.25343026334888,1,10.620204764608506,7.365180126021013
2022,3,Mali,East,31.74312153693648,209.3637549660324,54.26091459790885,12.0,40987,1895,239,2125,real,40953.0,28945.0,1579.0,1348.0,311.162512996234,34.21223520291456,1,10.621034619919609,7.547501682814967
2022,4,Mali,East,30.37963271067042,264.5655032889481,32.785460135584074,12.0,36657,1355,239,2125,real,40987.0,40953.0,1895.0,1579.0,209.3637549660324,31.74312153693648,2,10.509386964531792,7.212294468500341
2022,5,Mali,East,28.533147942401246,375.1751103838901,46.318628303084566,11.30974719896595,32121,1478,239,2125,real,36657.0,40987.0,1355.0,1895.0,264.5655032889481,30.37963271067042,2,10.377296432622842,7.2991214627108
2022,6,Mali,East,19.83206368463221,335.5039341005372,44.73435822469101,12.0,38884,2142,239,2125,real,32121.0,36657.0,1478.0,1355.0,375.1751103838901,28.533147942401246,2,10.568363851129044,7.669961995473577
2022,7,Mali,East,20.869368107785377,386.1281416039859,34.758182149239786,11.99709057080613,51451,1925,239,2125,real,38884.0,32121.0,2142.0,1478.0,335.5039341005372,19.83206368463221,3,10.848404613198607,7.563200592358071
2022,8,Mali,East,16.772458956701783,266.2468038483749,52.335279522941136,10.49842248332407,51967,2347,239,2125,real,51451.0,38884.0,1925.0,2142.0,386.1281416039859,20.869368107785377,3,10.85838342352135,7.761319180947987
2022,9,Mali,East,17.568398945780736,286.9994777855999,13.231465043504612,11.046653123430335,45445,2060,239,2125,real,51967.0,51451.0,2347.0,1925.0,266.2468038483749,16.772458956701783,3,10.724280086931744,7.630946580890459
2022,10,Mali,East,14.351983762732267,278.55135078838373,40.86632666142651,12.0,41627,1992,239,2125,real,45445.0,51967.0,2060.0,2347.0,286.9994777855999,17.568398945780736,4,10.63652829675775,7.597396320212795
2022,11,Mali,East,18.11464152873914,242.2016628917019,23.8568359529572,12.0,33984,1435,239,2125,real,41627.0,45445.0,1992.0,2060.0,278.55135078838373,14.351983762732267,4,10.433674529780738,7.269616749608169
2022,12,Mali,East,25.37579155882122,311.02775052716555,56.03005825595433,12.0,36365,1257,239,2125,real,33984.0,41627.0,1435.0,1992.0,242.2016628917019,18.11464152873914,4,10.50138955117934,7.1372784372603855
2023,1,Mali,East,30.51613398193556,251.42769713629528,49.48311929747314,12.0,33703,1128,239,2125,real,36365.0,33984.0,1257.0,1435.0,311.02775052716555,25.37579155882122,1,10.425371803658852,7.029087564149662
2023,2,Mali,East,32.54033959980654,300.8738100314828,13.683437867886925,12.0,26691,941,239,2125,real,33703.0,36365.0,1128.0,1257.0,251.42769713629528,30.51613398193556,1,10.192119174023498,6.848005274576363
